Engine_rpm,suctionPressure,dischargePressure,flowRate,motorTemp,vibration,Engine_Condition
535,2.722147892,7.556468305,94.591285,76.45892627,1.479109,0
704,4.646957985,1.930691371,105.729450,75.73571426,1.722198,0
440,5.159714123,7.18146059,85.204749,76.48563938,1.460484,0
1128,2.893341438,11.8366805,107.283541,77.26603316,11.216492,1
555,3.683369644,1.794796593,69.709943,84.38146774,12.278559,1
548,2.229283306,11.45165841,95.307237,77.87726964,1.780563,0
388,2.850905376,6.263801715,63.165707,74.96998004,14.685126,1
916,4.08191897,4.945268741,122.842097,76.38257038,2.131718,0
435,2.014931433,7.186192509,60.444956,85.00130187,13.424334,1
587,3.461062427,6.104340695,100.780752,88.3683151,1.646920,0
1023,5.043413113,12.8642805,131.130668,79.17550611,2.234577,0
918,3.679249249,7.516652998,119.672279,78.90848791,2.256921,0
446,2.545717527,4.428304934,67.221434,70.71800887,12.452440,1
663,3.064742717,6.811411012,77.050239,78.31240236,13.446485,1
1256,2.49641366,3.29621576,155.182462,85.61357974,1.926995,0
442,2.189720452,7.442130793,62.860634,86.63778349,10.861384,1
731,2.955016675,7.735618423,80.193615,84.56082193,10.282398,1
1297,3.29499164,4.648868414,147.398454,76.06233116,2.319278,0
751,4.87726497,7.829674518,85.389172,78.9717246,11.931920,1
1219,4.40613399,5.508710234,112.297143,75.67761917,13.098929,1
692,4.127218971,5.47562435,82.337801,75.62409896,10.287894,1
435,4.305653099,7.94392348,61.926017,79.42699428,14.939539,1
435,2.073412564,5.463211555,83.955230,89.64485731,1.478875,0
597,2.667510272,7.111566875,69.852264,74.31796915,8.416975,1
475,2.190595253,5.788436968,68.766277,92.23868387,10.180918,1
507,5.76716588,5.948530567,70.864443,80.9390623,12.943034,1
1355,2.973299316,5.756596089,121.463145,83.19081328,12.936076,1
635,3.739464096,4.728120572,72.002073,78.01053643,8.884259,1
1095,2.65625508,4.381775367,133.931969,72.37001203,1.827850,0
1079,0.429415645,6.254435689,100.043622,77.74906561,11.522753,1
436,3.897132,6.914879163,64.048209,88.81524761,11.153722,1
848,2.853279298,3.8374692,123.072791,66.46533267,2.029092,0
748,3.818371332,6.062346827,80.183246,77.63549041,13.804675,1
814,4.405000717,14.42281725,90.301934,81.77262547,15.322422,1
534,4.51808516,6.018390001,66.763032,89.90150833,12.944018,1
773,0.079414876,7.711044662,85.686237,74.75929157,15.049141,1
920,3.492021071,10.95522384,128.874843,73.82381162,2.128667,0
607,3.21072576,8.619352333,98.423480,77.24474877,1.729816,0
783,2.605729482,3.923338948,109.555136,91.76407372,1.749958,0
508,5.153688436,7.189345748,67.034602,84.9728993,8.490482,1
1127,2.38704335,5.042559712,100.368984,87.71314609,15.608597,1
1136,3.539535308,9.264191655,104.363398,76.29778322,12.110999,1
956,2.710183947,6.438228071,91.195634,75.06964713,13.653517,1
779,3.459734426,7.594161743,80.725027,76.42368116,13.790295,1
747,3.920739602,3.873011659,78.483429,65.82369388,9.415035,1
719,2.869268487,6.449388735,78.253623,78.62954813,12.750044,1
492,2.715544358,8.290523273,63.982322,69.79325955,12.971903,1
686,2.422048579,4.29334036,99.752876,82.34766158,1.800091,0
996,3.249594202,8.400970732,134.727425,70.00665193,1.859749,0
816,2.827568196,4.069327102,120.436790,80.93526777,1.959866,0
660,2.924774367,7.999973474,76.131045,68.49531722,12.113722,1
863,1.229742324,4.013878558,124.085262,75.78082732,1.918468,0
1242,1.875973576,6.013043716,142.536547,80.34280807,1.901355,0
1150,3.498847791,4.03217485,148.169055,75.14330163,1.782504,0
544,2.029867072,7.456831566,70.739313,69.42555011,13.320614,1
444,5.088969507,5.549696847,66.349451,81.36397301,14.845217,1
913,2.135457232,5.544887258,95.050086,76.18776704,13.250274,1
565,3.561973717,4.633838276,68.613655,70.10777505,15.325741,1
866,3.661445143,8.664994142,118.500712,80.81516775,1.782180,0
634,4.430440036,7.067376644,78.822920,80.77428828,9.203575,1
697,2.672634939,6.820645714,108.285909,76.77531414,1.797382,0
652,4.709008042,1.795914448,74.652377,82.8533942,11.559699,1
1255,2.883164907,3.238176426,113.734751,89.25532693,10.381123,1
1802,2.649903366,13.3324673,147.821795,86.73254438,8.688533,1
919,3.931889997,5.420146187,120.970221,81.98512795,1.921550,0
907,5.651967798,8.047248945,88.674047,84.99995524,10.038642,1
619,4.374323329,7.680462775,96.351523,78.05596987,1.925129,0
671,3.04619645,2.084852883,106.097877,78.55975262,1.816036,0
501,4.019993213,5.865284668,66.500796,77.49684624,9.449070,1
393,3.996563546,6.380399148,60.936955,74.93332182,14.927721,1
701,4.654823161,8.066340151,83.462656,73.95967038,8.005638,1
496,2.21647781,5.896318771,93.894662,72.27668867,1.548659,0
1170,3.908566486,5.974111332,141.840091,82.90531417,2.059091,0
952,2.86264709,11.34616611,93.760786,70.43092523,8.810042,1
941,3.831132686,6.59514305,95.238082,68.28776639,13.912193,1
776,3.109176645,0.629104541,112.034565,88.46340927,2.004916,0
752,2.621543066,8.363681624,114.779850,75.93668964,2.151745,0
535,4.149351363,3.911829515,66.348403,63.28792818,8.382282,1
527,3.35278661,2.968112459,70.719987,82.361561,14.039465,1
622,3.567882592,4.017947915,73.569096,79.30663658,11.296576,1
590,3.972340705,9.84048388,75.851543,82.04509794,11.899195,1
706,2.312682393,5.003266103,82.010071,88.70169682,14.848401,1
711,3.553819625,4.073036114,76.265860,79.91309202,15.822871,1
854,4.471925884,4.761572125,90.993142,79.83925092,7.930619,1
709,2.964354439,5.170863309,77.937187,80.25078056,8.707448,1
1230,3.055609026,0.837126281,144.871006,80.86271455,2.150341,0
1315,4.249952267,7.116549211,152.542825,78.18772234,1.928230,0
730,3.64043812,6.791632822,109.789433,76.99969008,2.096553,0
445,2.481776082,3.644914104,66.139660,71.57499938,9.826629,1
1202,3.014248216,9.002648364,148.213809,83.45836046,2.009445,0
1072,3.037466704,4.018586344,141.413792,78.18412145,1.807735,0
539,3.584231313,5.898480079,68.301893,71.76442576,8.300955,1
851,2.928882374,4.970345006,117.259170,73.74316898,1.871907,0
446,3.298320651,9.218975476,62.065707,70.18376511,13.910606,1
1290,1.974752765,5.513343622,113.337442,70.77050199,15.940775,1
651,3.26263093,7.437032963,102.675920,75.46140617,2.039186,0
362,2.733704955,5.631135977,61.704411,80.0704669,10.156930,1
984,2.77443201,5.131200567,135.014902,77.71250656,1.940255,0
482,2.821381931,4.999779069,67.701421,87.41960539,9.547416,1
1219,2.236062935,5.565974885,151.936941,80.86655819,1.811323,0
407,2.434704478,5.243765577,64.145365,82.63174729,8.427900,1
484,1.787698905,4.556442222,64.842656,77.05362858,10.165642,1
619,3.859827128,6.879915198,75.337864,85.83886282,11.131107,1
646,2.157195801,8.454512251,74.110870,86.28989581,12.165618,1
909,4.003845122,5.538227507,127.653621,82.01845159,1.769065,0
1185,3.506896087,6.409914843,141.432372,69.88941868,2.317042,0
652,4.261604398,6.581957228,80.290687,72.62237574,7.980676,1
1209,4.127985149,4.56246107,106.090407,79.00718013,12.914872,1
811,3.989393937,8.120672472,83.210148,86.1592311,10.542304,1
467,2.509867756,12.0475244,63.171325,72.74217375,10.202802,1
710,4.791077614,5.43706251,81.856339,71.30127483,10.474129,1
447,3.678453962,10.11383702,83.467680,81.97261219,1.743977,0
549,3.011029651,6.062969856,69.147315,90.54905993,10.443385,1
863,2.503027814,7.645533692,89.295864,90.79108885,11.340084,1
526,4.014283141,6.686830123,89.778841,74.33548145,1.789738,0
1216,4.556527772,4.898473607,115.231780,81.0625582,14.748759,1
471,2.717835593,9.238718569,66.712045,70.64805225,8.177588,1
689,4.498190469,6.778430975,80.004617,73.57090028,9.204918,1
895,2.20952353,3.466943406,122.311295,83.26807252,1.837697,0
361,2.030473504,4.889354899,59.518093,88.10089892,11.586527,1
1753,2.772937847,12.39743746,188.814307,67.16118995,2.332277,0
688,3.820405679,7.313852196,75.234878,71.5011123,14.751769,1
828,3.244163333,2.019875045,89.336566,69.66348305,8.118895,1
609,5.30282903,5.364378888,98.581094,84.53566473,1.794816,0
762,1.999353803,9.196766279,110.088505,75.78139852,1.604900,0
649,4.27900753,5.300237084,73.880899,73.077737,15.376091,1
802,3.403790333,9.789271647,119.459059,82.6326428,2.152600,0
733,3.574732896,10.32870563,80.667779,82.16861656,14.915940,1
690,3.603645785,12.49572952,81.763583,69.17907283,13.395385,1
585,2.424853716,7.695715734,101.570264,82.63052158,1.910644,0
804,4.359357268,5.002217696,111.562424,80.41326104,1.773536,0
1084,2.710156729,8.386538453,135.566110,83.3956717,2.149059,0
1050,2.581890618,8.289362794,104.814294,80.46539367,9.077492,1
1473,5.298502934,2.403642424,162.589889,73.51661165,2.328390,0
1163,3.553509001,5.067047897,137.230786,82.31339362,2.115828,0
636,5.080250316,6.470249606,75.706148,77.26200885,10.618194,1
605,5.466876947,6.424360743,75.678917,74.90731428,12.194071,1
734,5.447072696,6.844988465,81.410332,70.13609851,12.446511,1
844,2.859222376,5.355133418,123.350867,73.19195662,1.665036,0
709,2.546171784,4.15072719,101.800004,70.27766078,1.625132,0
925,2.960520754,6.748428858,124.622731,81.81216631,2.147488,0
821,4.748495662,5.806730317,121.352253,82.11916933,1.700440,0
877,3.68456834,8.409006593,93.203042,66.05624032,12.619196,1
800,2.343370117,4.648216562,87.515005,77.9582704,15.123988,1
632,2.832461642,17.62840681,78.430112,74.76494347,13.012120,1
959,3.577152955,10.01938095,99.347842,77.19535807,15.298857,1
683,3.086107214,9.225968028,99.621684,76.79324193,2.037834,0
649,2.540839262,4.064971786,104.092591,75.80830942,1.589029,0
1512,2.723169713,9.80225012,174.582617,78.19978677,2.019450,0
770,3.287439511,13.46595036,114.534791,73.61505163,1.822555,0
660,4.057388296,9.61608454,79.005612,74.91064746,11.829220,1
782,4.040201043,8.220900417,107.015016,80.84006699,1.748841,0
1054,5.131314053,6.665939149,138.409360,70.21816296,2.187170,0
557,2.179428113,5.409900358,98.590318,83.91278134,1.481994,0
1333,2.590215557,7.943532404,118.911055,66.55135845,8.482853,1
564,2.905374718,2.452990103,71.668716,79.76890873,9.059212,1
407,2.48074658,4.011369954,61.042403,84.93664198,8.683692,1
992,2.408014908,6.78764587,124.728907,77.1850345,1.895279,0
963,4.882412616,7.262263672,90.993791,77.89970666,8.070866,1
989,3.091826643,7.21121171,95.054735,73.52065994,13.998460,1
509,2.030973435,5.931480172,92.874300,88.9147834,1.521611,0
960,2.826250041,4.796471177,98.311350,79.70485546,9.325012,1
659,4.283357874,5.22603459,75.818002,76.76106292,10.291502,1
761,2.146534469,6.031411224,84.045258,73.39685516,15.652121,1
385,4.241508856,9.315969778,61.532832,84.78078472,14.686186,1
838,1.879510307,5.814375718,84.682225,82.38902654,12.603087,1
366,3.683237787,13.0888004,56.693991,73.07023911,9.802787,1
786,4.090407933,6.254736,88.627416,81.81515918,8.893682,1
636,2.373167524,5.362195384,103.663485,78.44232846,1.755428,0
523,2.867539686,14.85526385,70.525911,81.73758516,9.171714,1
1014,5.212119349,6.863149263,93.453237,80.11270464,14.824226,1
559,3.575274092,3.629712803,68.790337,70.46705013,12.534870,1
994,3.506379274,11.20537328,101.889555,75.98304917,15.647010,1
593,1.871143665,4.374302781,72.836629,84.89286152,9.032880,1
464,3.667687426,6.856740814,66.028783,75.05497621,10.051398,1
680,4.313188661,7.826051361,74.902657,74.38202362,8.527808,1
518,4.689895991,10.47275763,70.734486,78.24939468,13.751876,1
587,3.414580179,7.009809085,74.397808,74.21161158,11.509478,1
748,2.91938746,4.33873307,110.358246,83.53937764,1.574486,0
774,2.830570278,11.68901384,83.455136,72.56283695,8.198833,1
612,3.613140905,6.124748702,76.971168,74.92707965,14.396356,1
812,1.867956647,5.768176569,119.418997,67.15548924,1.675403,0
405,2.695639572,4.442541668,86.349274,81.94799392,1.658333,0
551,2.416833797,9.854365433,95.269741,87.61664525,1.597149,0
853,3.018291889,6.880219815,87.287512,74.19715612,9.124315,1
901,2.961031897,5.375977901,88.815532,78.88529808,11.620384,1
1021,2.765193918,9.940286217,127.576576,78.88983192,2.164170,0
1136,2.691478159,6.414297329,146.615678,88.23997555,2.156620,0
902,4.315070278,9.896734503,95.505217,80.0620836,15.890885,1
506,2.654068078,5.094060388,65.260575,87.39870296,8.924651,1
902,4.256878914,5.985400883,89.426705,72.64798911,12.735914,1
1147,2.582341628,4.206963973,144.135518,90.96086573,1.803787,0
701,5.980836069,6.76736809,79.322129,70.27375277,10.615470,1
698,3.469154154,5.276572964,76.525566,65.58280847,14.502243,1
789,2.126320332,3.84848102,85.593137,81.52004686,9.809731,1
653,2.578781338,5.514004681,78.388816,80.79957649,10.610584,1
810,3.716503416,10.77825976,84.410345,75.69284445,11.024710,1
775,4.427195104,6.825079541,88.161697,70.96918025,15.400451,1
1016,1.583471732,5.535040541,94.109793,73.09401321,14.770600,1
860,2.908874024,10.7209873,117.415816,73.1412949,1.749129,0
649,2.422985962,1.396377178,98.601704,84.70113297,1.595160,0
830,3.743137123,6.902711265,111.262711,83.34838749,1.893597,0
578,2.410821333,5.487606201,71.672083,89.7161914,13.813653,1
442,3.054944806,4.182599615,65.503946,72.63209893,13.829853,1
895,2.280086913,6.078864284,87.450017,76.54054634,8.889477,1
817,3.633899923,7.013946065,86.652563,68.18156143,10.353163,1
625,2.564070302,4.364972568,102.493102,81.40063839,2.084486,0
556,2.658356148,13.7268101,91.003396,69.24400373,1.790303,0
1491,4.369566158,5.194234994,170.950244,72.20580849,2.539219,0
919,5.401859278,4.684311034,93.368035,84.10292059,15.137260,1
1034,3.443153316,18.1002843,100.491947,73.28965203,9.053208,1
705,2.822390375,4.884076856,110.562898,85.66520149,1.893675,0
524,2.708685393,4.785981805,67.194462,65.81168535,15.618619,1
639,4.933940526,5.028868729,103.383823,74.08855474,1.549989,0
571,1.526134818,7.299523148,95.266447,78.74731067,1.963760,0
977,4.098962814,6.885957714,123.637141,70.13018402,1.878310,0
1045,3.387128806,6.474356777,139.505580,78.5104113,2.305931,0
1335,3.105587951,10.27293722,152.690171,79.9257705,2.139111,0
869,3.501495461,5.058909741,94.057712,76.06596592,13.200734,1
645,2.200286932,4.111758249,76.672480,82.93772688,14.287514,1
621,2.484723238,5.73095385,72.520069,77.28834281,10.637192,1
504,4.283336415,9.717827243,70.054366,88.30217056,12.207281,1
952,2.91015844,10.29284005,95.035976,86.06350738,11.893367,1
502,2.315614136,2.14159149,67.120940,87.66724637,10.242732,1
934,4.389349993,10.07384643,126.125692,86.47399629,1.822866,0
1048,4.063373668,5.387180045,95.510009,77.3164414,15.198801,1
554,3.493155064,13.35549411,70.158063,66.35308923,9.567951,1
736,2.519718003,4.284839643,77.837307,77.503126,9.842997,1
733,3.30880335,11.87079003,79.785887,84.31509708,12.552903,1
1010,3.894662812,4.494619274,99.082432,91.30689563,12.374719,1
607,5.563680837,9.538330395,75.247173,78.05162434,14.410167,1
466,3.69271708,7.213516682,68.270342,92.52140331,12.051628,1
722,1.979742377,4.240081612,107.332514,83.72328061,1.617813,0
720,3.230124626,7.16808105,107.161307,76.83581689,1.568638,0
998,2.149429611,9.005664741,99.726548,83.41351224,8.312525,1
605,3.589869656,4.111725288,71.393559,77.46995399,12.082255,1
695,2.760081205,7.999880558,82.159610,73.22685441,8.849446,1
876,4.746697348,3.12877002,116.534296,72.67239556,1.659060,0
553,2.971412128,2.59539431,73.562295,78.36983535,13.590685,1
993,2.159050873,6.488133114,96.608311,79.60516344,8.782006,1
629,4.565178524,7.415677098,77.124612,71.83962579,11.974140,1
771,3.655081186,5.697574896,81.390849,75.78978042,15.445407,1
1597,2.888037552,5.405866357,138.321056,70.99119813,9.466203,1
1308,4.937021516,6.078743469,154.096612,74.64143719,2.034125,0
1004,3.08895216,11.21186735,94.587780,68.21706633,9.118990,1
727,2.823750054,9.105354821,106.810195,76.00278171,1.667890,0
753,2.294234354,8.861244826,85.214818,92.91041188,15.434311,1
845,3.321214188,5.202372147,90.587822,72.81109907,10.441290,1
617,3.461928464,6.336159318,74.732813,67.66260243,11.559695,1
1348,2.405452572,4.61912394,164.079263,74.67106799,2.218041,0
1342,3.696631326,2.864881016,164.078176,91.45622625,2.311359,0
978,4.367017115,8.251203447,122.736145,82.52311168,1.788085,0
627,3.04362959,6.580280053,78.673971,70.32556978,12.951772,1
439,1.919079863,7.452583925,64.122940,89.40204397,10.685003,1
639,2.395446026,15.29154848,72.148256,68.16097154,14.253278,1
1118,2.504890722,4.615589026,103.024298,74.76801153,9.336357,1
970,5.173883251,0.435527221,96.822875,67.87844623,10.492488,1
1168,5.208553693,8.069391257,147.064053,74.63805183,1.820142,0
1357,3.690566574,6.468602731,164.145979,78.71002308,2.151716,0
383,3.587964658,6.244876741,61.508783,83.93444321,8.703382,1
753,2.544467701,6.893980718,112.968126,74.05897332,2.057914,0
819,3.060304856,2.359773031,109.990923,87.94733373,2.207498,0
771,4.264867064,5.675680948,107.593968,82.46852707,1.748551,0
737,3.114548886,10.54587957,82.927652,80.24288639,15.443190,1
599,3.712137596,5.473546689,102.715398,80.88666035,1.800948,0
701,2.552817744,4.297763491,102.598943,73.91138545,1.688830,0
892,2.785576777,6.017582225,92.976360,74.29215491,10.174810,1
713,5.111554782,8.196537283,82.154923,89.82654733,8.620299,1
793,4.358112029,7.827367465,85.317489,68.75605189,15.250276,1
1320,3.382781659,6.779424739,118.117276,78.96310155,14.913201,1
852,3.536849329,7.695176744,92.946141,83.70717273,13.151464,1
900,2.5622525,3.58428196,118.539188,84.84896883,2.249529,0
1074,4.284295479,3.30802754,105.490714,85.55101498,9.447937,1
461,2.115927781,5.40840603,85.740561,73.68396909,1.951832,0
438,4.188997022,7.778551951,64.519272,71.97805043,14.467708,1
657,2.211393036,3.600484439,75.194975,71.23846038,13.414319,1
740,2.365276326,5.841134362,82.007453,87.11298784,8.615024,1
751,5.241501973,6.348413014,84.771683,79.17163058,10.771040,1
1162,4.334450395,6.221455943,104.645143,85.77661676,9.277606,1
786,4.693967159,5.657518839,82.004899,77.09210994,15.182951,1
670,3.019994181,4.784768258,79.264738,71.28185649,12.403027,1
827,3.580818999,6.937670131,87.047413,79.75864051,13.144522,1
960,4.940178377,5.891974674,92.617672,88.48980817,15.356195,1
1230,1.967637443,7.811159191,116.830084,74.96902254,14.689892,1
679,2.326679,6.493522333,76.047872,93.36282067,11.363515,1
1618,3.510080233,6.209504415,185.655469,80.16969248,2.502320,0
478,2.208765335,3.111809909,66.957396,87.77434683,15.579496,1
555,2.39176712,5.99955843,90.117933,74.84279916,1.770132,0
534,2.585163827,6.98763628,67.523827,71.85640979,10.449513,1
1649,4.25784464,8.006562125,177.829670,74.74237909,2.190529,0
865,3.221614979,10.64590758,88.840602,80.14680764,8.186884,1
554,3.630318743,5.295279084,69.524110,73.62384172,13.768209,1
467,3.672375875,4.218625277,65.225416,83.65756026,14.701128,1
1100,2.455938322,4.199992817,138.284665,81.23514939,1.887696,0
1643,4.22495823,5.287678469,141.655732,76.18415893,15.443803,1
1149,4.256786376,11.98833759,139.217265,84.08698216,2.188934,0
744,3.124003746,4.778702752,80.232263,72.49892613,15.484510,1
